play_id,match_id,map_name,map_id,round,kill_ordinal,tick,event_seconds,attacker_side,attacker_side_id,player_slot,victim_side,victim_player_slot,weapon,weapon_id,weapon_class,weapon_class_id,headshot,distance,dmg_health,hitgroup,noscope,through_smoke,penetrated,wallbang,attacker_blind,attacker_kills_before,attacker_kills_after,ct_alive_before,t_alive_before,ct_alive_after,t_alive_after,attacker_alive_before,opponent_alive_before,attacker_alive_after,opponent_alive_after,time_since_previous_kill_s,time_to_next_kill_s,is_opening_kill,is_trade_within_5s,is_1v1_before,is_clutch_context,player_round_kills,first_player_kill_s,last_player_kill_s,round_kill_span_s,player_round_assists,player_round_headshots,player_round_kast,round_duration_s,winner_side,round_reason,has_bomb_plant,round_n_kills,round_n_headshots,round_n_awp_kills,round_n_smoke_kills,round_n_blind_kills,round_n_noscope_kills,round_n_wallbang_kills,round_n_trade_kills_5s,round_n_1v1_kills,had_clutch_context,had_1v1,kills_within_10s,kills_after_10s,kills_within_6s,local_kill_span_10s,media_id,player_side,primary_weapon,duration_s,media_bytes,sidecar_bytes,video_path,ticks_parquet_path,is_ace,is_1v1,is_clutch,is_plain_multikill,is_impressive_multikill,is_flick,tick_feature_computed,view_snap_score,flick_score_percentile,interest_score,tick_window_n,pre_angle_sum,pre_angle_max,pre_angle_mean,pre250_angle_sum,pre250_angle_max,pre250_yaw_sum,pre250_pitch_sum,post_angle_sum,avg_speed_xy,max_speed_xy,tick_error,tags,primary_label,event_phase,distance_log,time_since_previous_kill_log,time_to_next_kill_log,media_mb,sidecar_kb,x,y,video_url
2393248-de_overpass-r07-k001,2393248,de_overpass,8,7,1,66588,18.71875,ct,1,3,t,8,awp,3,sniper,10,True,19.863155,193,head,False,True,1,True,False,1,2,5,4,5,3,5,4,5,3,4.546875,1.984375,False,False,False,False,2,14.171875,18.71875,4.546875,0,1,True,119.125,ct,bomb_defused,True,8,3,3,3,0,0,1,0,0,False,False,2,1,1,4.546875,2393248-de_overpass-r07-p03,CT,knife_butterfly,29.09375,24894949,72989,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393248/map_name=de_overpass/round=07/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393248/map_name=de_overpass/round=07/player=03/ticks.parquet,False,False,False,True,False,False,False,0.4259496175508783,,3.6056977053052703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.6433942,3.0379846,1.7132347,1.0933903,24.894949,72.989,-7.07611063168885,-1.7327046534273733,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393248/map_name=de_overpass/round=07/player=03/video.mp4
2393223-de_nuke-r03-k005,2393223,de_nuke,7,3,5,22621,65.625,ct,1,4,t,7,ak47,1,rifle,7,True,18.304268,61,head,False,True,1,True,False,1,2,4,1,4,0,4,1,4,0,3.296875,999.0,False,False,False,False,2,62.328125,65.625,3.296875,0,2,True,85.625,ct,t_killed,False,6,5,0,2,0,0,1,1,0,False,False,2,1,1,3.296875,2393223-de_nuke-r03-p04,CT,fiveseven,66.15625,42615093,161618,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393223/map_name=de_nuke/round=03/player=04/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393223/map_name=de_nuke/round=03/player=04/ticks.parquet,False,False,False,True,False,False,False,0.4240081551328534,,3.5940489307971206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.99196976,2.9603262,1.457888,4.1108737,42.615093,161.618,-3.7397336467112066,-0.7724666325161934,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393223/map_name=de_nuke/round=03/player=04/video.mp4
2392835-de_anubis-r05-k000,2392835,de_anubis,2,5,0,27320,33.515625,ct,1,4,t,9,m4a1_silencer,28,rifle,7,True,16.81503,52,head,False,True,1,True,False,0,1,5,5,5,4,5,5,5,4,999.0,0.296875,True,False,False,False,2,33.515625,33.8125,0.296875,1,2,True,139.85938,ct,bomb_defused,True,8,3,0,3,0,0,1,2,0,False,False,2,2,2,0.296875,2392835-de_anubis-r05-p04,CT,m4a1_silencer,35.875,28022518,106352,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392835/map_name=de_anubis/round=05/player=04/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392835/map_name=de_anubis/round=05/player=04/ticks.parquet,False,False,False,True,False,False,False,0.422001060874934,,3.582006365249604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.9342334,2.8800426,4.1108737,0.25995752,28.022518,106.352,-8.001425030132896,-2.136394980098363,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392835/map_name=de_anubis/round=05/player=04/video.mp4
2392734-de_ancient-r06-k001,2392734,de_ancient,1,6,1,44840,28.078125,ct,1,1,t,8,ak47,1,rifle,7,True,15.481467,85,head,False,True,1,True,False,1,2,5,4,5,3,5,4,5,3,2.703125,22.8125,False,False,False,False,2,25.375,28.078125,2.703125,0,2,True,121.640625,ct,bomb_defused,True,8,6,1,2,0,0,1,0,0,False,False,2,1,2,2.703125,2392734-de_ancient-r06-p01,CT,ak47,52.1875,38477484,117514,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392734/map_name=de_ancient/round=06/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392734/map_name=de_ancient/round=06/player=01/ticks.parquet,False,False,False,True,False,False,False,0.4200559138124233,,3.5703354828745404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.53802395,2.8022366,1.309177,3.1702106,38.477484,117.514,-6.213052884853227,-1.3181659693169927,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392734/map_name=de_ancient/round=06/player=01/video.mp4
2393112-de_dust2-r11-k004,2393112,de_dust2,4,11,4,90769,78.34375,ct,1,3,t,9,ak47,1,rifle,7,True,14.759029,49,head,False,True,1,True,False,1,2,3,3,3,2,3,3,3,2,2.171875,2.328125,False,True,False,False,2,74.25,78.34375,4.09375,1,2,True,130.0,ct,time_ran_out,False,9,7,0,2,0,0,1,1,1,True,True,2,1,1,4.09375,2393112-de_dust2-r11-p03,CT,m4a1_silencer,115.53125,92060002,324575,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_dust2/round=11/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393112/map_name=de_dust2/round=11/player=03/ticks.parquet,False,False,False,True,False,False,False,0.4189353373876119,,3.563612024325672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.6781174,2.7574134,1.1543229,1.202409,92.060002,324.575,-2.378375228665552,-0.3657349522758261,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393112/map_name=de_dust2/round=11/player=03/video.mp4
2392338-de_mirage-r02-k000,2392338,de_mirage,6,2,0,44981,33.0625,t,2,7,ct,0,galilar,15,rifle,7,True,14.347996,50,head,False,True,2,True,False,0,1,5,5,4,5,5,5,5,4,999.0,1.078125,True,False,False,False,3,33.0625,53.40625,20.34375,0,1,True,73.40625,t,ct_killed,True,6,3,0,2,0,0,2,0,0,False,False,2,2,1,3.90625,2392338-de_mirage-r02-p07,T,galilar,53.9375,43890971,139402,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392338/map_name=de_mirage/round=02/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392338/map_name=de_mirage/round=02/player=07/ticks.parquet,False,False,False,True,False,False,False,0.4182746224000139,,3.559647734400084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.612978,2.730985,4.1108737,0.73146605,43.890971,139.402,-8.064735125297272,-2.0562928649445573,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392338/map_name=de_mirage/round=02/player=07/video.mp4
2392774-de_mirage-r21-k002,2392774,de_mirage,6,21,2,166524,67.03125,ct,1,3,t,6,m4a1,27,rifle,7,True,12.502726,52,head,False,True,1,True,False,0,1,3,5,3,4,3,5,3,4,0.125,0.984375,False,True,False,False,2,67.03125,68.015625,0.984375,1,1,True,107.625,ct,t_killed,False,8,3,1,4,0,0,1,1,0,False,False,2,2,2,0.984375,2392774-de_mirage-r21-p03,CT,m4a1,74.09375,45922604,174713,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392774/map_name=de_mirage/round=21/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392774/map_name=de_mirage/round=21/player=03/ticks.parquet,False,False,False,True,False,False,False,0.415072289036274,,3.5404337342176446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.90468156,2.6028914,0.11778303,0.685304,45.922604,174.713,-6.3682311268262275,-1.6952840028783356,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392774/map_name=de_mirage/round=21/player=03/video.mp4
2393242-de_mirage-r07-k000,2393242,de_mirage,6,7,0,38140,27.796875,t,2,1,ct,9,ak47,1,rifle,7,True,11.720586,86,head,False,True,1,True,False,0,1,5,5,4,5,5,5,5,4,999.0,4.4375,True,False,False,False,2,27.796875,32.234375,4.4375,0,1,True,99.21875,t,ct_killed,True,5,4,0,2,0,0,3,0,0,False,False,2,2,1,4.4375,2393242-de_mirage-r07-p01,T,ak47,79.78125,66060118,214983,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393242/map_name=de_mirage/round=07/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393242/map_name=de_mirage/round=07/player=01/ticks.parquet,False,False,False,True,False,False,False,0.4135805403030851,,3.531483241818511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.34841362,2.5432217,4.1108737,1.6933193,66.060118,214.983,-7.956662598907313,-2.189294315980053,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393242/map_name=de_mirage/round=07/player=01/video.mp4
2392968-de_inferno-r15-k003,2392968,de_inferno,5,15,3,119863,65.921875,t,2,1,ct,9,ak47,1,rifle,7,True,5.7573624,47,head,False,True,1,True,False,0,1,3,4,2,4,4,3,4,2,8.59375,0.296875,False,True,False,False,2,65.921875,69.46875,3.546875,0,2,True,139.34375,t,bomb_exploded,True,7,4,0,1,0,0,1,2,0,False,False,2,2,1,3.546875,2392968-de_inferno-r15-p01,T,flashbang,119.90625,92001248,243928,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392968/map_name=de_inferno/round=15/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392968/map_name=de_inferno/round=15/player=01/ticks.parquet,False,False,False,True,False,False,False,0.39776581578321085,,3.4365948946992657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.54977846,1.9106326,2.2611117,0.25995752,92.001248,243.928,-4.575597959373663,-0.9738663682687052,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392968/map_name=de_inferno/round=15/player=01/video.mp4
2391806-de_inferno-r07-k005,2391806,de_inferno,5,7,5,62339,37.421875,t,2,8,ct,2,awp,3,sniper,10,False,7.9901395,67,chest,True,True,1,True,False,1,2,3,2,2,2,2,3,2,2,0.34375,6.34375,False,True,False,False,2,29.9375,37.421875,7.484375,0,1,True,87.953125,t,ct_killed,False,8,4,2,2,0,1,2,1,0,False,False,1,1,1,0.0,2391806-de_inferno-r07-p08,T,knife_butterfly,68.5,58357761,185870,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391806/map_name=de_inferno/round=07/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391806/map_name=de_inferno/round=07/player=08/ticks.parquet,False,False,False,True,False,False,False,0.15490320909674743,,3.4294192545804845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.54630476,2.1961284,0.29546422,1.9938496,58.357761,185.87,-3.6860861459833476,-1.1595933015095903,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2391806/map_name=de_inferno/round=07/player=08/video.mp4
2393133-de_dust2-r09-k000,2393133,de_dust2,4,9,0,59517,22.765625,t,2,7,ct,0,ssg08,45,sniper,10,True,62.386246,207,head,False,True,1,True,False,0,1,5,5,4,5,5,5,5,4,999.0,66.453125,True,False,False,False,1,22.765625,22.765625,0.0,0,1,True,125.4375,t,ct_killed,False,8,3,1,1,0,0,1,2,0,False,False,1,1,1,0.0,2393133-de_dust2-r09-p07,T,ssg08,105.96875,78868648,272475,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393133/map_name=de_dust2/round=09/player=07/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393133/map_name=de_dust2/round=09/player=07/ticks.parquet,False,False,False,False,False,False,False,0.4537311723386691,,3.422387034032015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.21483338,4.1492467,4.1108737,4.1108737,78.868648,272.475,-7.836465937771992,-2.985416230547538,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393133/map_name=de_dust2/round=09/player=07/video.mp4
2392197-de_dust2-r05-k000,2392197,de_dust2,4,5,0,38470,40.34375,t,2,3,ct,8,awp,3,sniper,10,True,55.93721,311,head,False,True,1,True,False,0,1,5,5,4,5,5,5,5,4,999.0,24.09375,True,False,False,False,3,40.34375,101.171875,60.828125,0,1,True,121.171875,t,ct_killed,True,6,3,3,1,0,0,1,1,0,True,False,1,1,1,0.0,2392197-de_dust2-r05-p03,T,awp,101.71875,58185751,252461,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392197/map_name=de_dust2/round=05/player=03/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392197/map_name=de_dust2/round=05/player=03/ticks.parquet,False,False,False,True,False,False,False,0.45104872707902566,,3.4062923624741543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.39662057,4.0419493,4.1108737,3.2226188,58.185751,252.461,-6.9627575455158075,-2.3643056025160996,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392197/map_name=de_dust2/round=05/player=03/video.mp4
2393145-de_dust2-r11-k000,2393145,de_dust2,4,11,0,82016,13.0,ct,1,1,t,7,awp,3,sniper,10,True,52.966644,293,head,False,True,1,True,False,0,1,5,5,5,4,5,5,5,4,999.0,5.78125,True,False,False,False,1,13.0,13.0,0.0,0,1,True,138.625,t,ct_killed,True,8,4,3,1,0,0,1,2,0,False,False,1,1,1,0.0,2393145-de_dust2-r11-p01,CT,knife_karambit,26.375,18306050,73692,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393145/map_name=de_dust2/round=11/player=01/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393145/map_name=de_dust2/round=11/player=01/ticks.parquet,False,False,False,False,False,False,False,0.4497091539330791,,3.3982549235984747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.49289098,3.9883661,4.1108737,1.9141614,18.30605,73.692,-8.359982589913153,-2.9531096913609423,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393145/map_name=de_dust2/round=11/player=01/video.mp4
2392491-de_dust2-r19-k000,2392491,de_dust2,4,19,0,141823,12.9375,t,2,9,ct,1,awp,3,sniper,10,True,52.16373,207,head,False,True,2,True,False,0,1,5,5,4,5,5,5,5,4,999.0,999.0,True,False,False,False,1,12.9375,12.9375,0.0,0,1,True,133.73438,t,bomb_exploded,True,1,1,1,1,0,0,1,0,0,False,False,1,1,1,0.0,2392491-de_dust2-r19-p09,T,awp,114.28125,64955568,273707,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392491/map_name=de_dust2/round=19/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392491/map_name=de_dust2/round=19/player=09/ticks.parquet,False,False,False,False,False,False,False,0.4493344102152202,,3.3960064612913214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.11320755,3.9733765,4.1108737,4.1108737,64.955568,273.707,-9.339286890593492,-3.3346104013792526,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392491/map_name=de_dust2/round=19/player=09/video.mp4
2392371-de_dust2-r06-k001,2392371,de_dust2,4,6,1,33348,49.671875,t,2,8,ct,3,awp,3,sniper,10,True,50.841557,320,head,False,True,1,True,False,1,2,4,5,3,5,5,4,5,3,44.78125,46.0625,False,False,False,False,2,4.890625,49.671875,44.78125,0,1,True,155.29688,t,bomb_exploded,True,4,3,2,2,0,0,1,0,0,False,False,1,1,1,0.0,2392371-de_dust2-r06-p08,T,awp,135.84375,95004578,333062,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392371/map_name=de_dust2/round=06/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392371/map_name=de_dust2/round=06/player=08/ticks.parquet,False,False,False,True,False,False,False,0.44870480194042545,,3.392228811642553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.36565447,3.9481921,3.8238747,3.8514764,95.004578,333.062,-6.367284015076344,-2.1371501126881567,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392371/map_name=de_dust2/round=06/player=08/video.mp4
2392458-de_nuke-r08-k000,2392458,de_nuke,7,8,0,76572,14.234375,ct,1,4,t,5,ak47,1,rifle,7,True,48.840828,102,head,False,True,1,True,False,0,1,5,5,5,4,5,5,5,4,999.0,57.796875,True,False,False,False,1,14.234375,14.234375,0.0,1,1,True,147.07812,ct,t_killed,False,6,2,0,1,0,0,2,2,0,False,False,1,1,1,0.0,2392458-de_nuke-r08-p04,CT,ak47,96.625,86414413,226297,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392458/map_name=de_nuke/round=08/player=04/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392458/map_name=de_nuke/round=08/player=04/ticks.parquet,False,False,False,False,False,False,False,0.4477208621584374,,3.386325172950625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.14731565,3.9088345,4.1108737,4.0740886,86.414413,226.297,-8.447628735981144,-3.168348133964282,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392458/map_name=de_nuke/round=08/player=04/video.mp4
2392746-de_dust2-r19-k000,2392746,de_dust2,4,19,0,137664,27.078125,t,2,8,ct,3,ak47,1,rifle,7,True,46.570007,27,head,False,True,1,True,False,0,1,5,5,4,5,5,5,5,4,999.0,4.4375,True,False,False,False,1,27.078125,27.078125,0.0,1,1,True,108.453125,ct,bomb_defused,True,8,4,0,1,1,0,2,3,0,False,False,1,1,1,0.0,2392746-de_dust2-r19-p08,T,ak47,31.625,28849065,89580,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392746/map_name=de_dust2/round=19/player=08/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392746/map_name=de_dust2/round=19/player=08/ticks.parquet,False,False,False,False,False,False,False,0.4465550616102839,,3.379330369661704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.8562253,3.8622024,4.1108737,1.6933193,28.849065,89.58,-7.401669366972507,-2.6379088740571093,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392746/map_name=de_dust2/round=19/player=08/video.mp4
2392491-de_nuke-r17-k000,2392491,de_nuke,7,17,0,114835,9.953125,ct,1,9,t,0,awp,3,sniper,10,True,44.341465,231,head,False,True,2,True,False,0,1,5,5,5,4,5,5,5,4,999.0,5.765625,True,False,False,False,1,9.953125,9.953125,0.0,0,1,True,135.0,ct,time_ran_out,False,3,2,1,1,0,0,1,0,0,False,False,1,1,1,0.0,2392491-de_nuke-r17-p09,CT,awp,115.53125,31765249,175364,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392491/map_name=de_nuke/round=17/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392491/map_name=de_nuke/round=17/player=09/ticks.parquet,False,False,False,False,False,False,False,0.44535554889753504,,3.3721332933852106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.08615094,3.8142219,4.1108737,1.9118546,31.765249,175.364,-9.967831200947865,-3.415680845428488,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392491/map_name=de_nuke/round=17/player=09/video.mp4
2391823-de_nuke-r21-k000,2391823,de_nuke,7,21,0,173764,12.484375,t,2,0,ct,9,ak47,1,rifle,7,True,41.26634,103,head,False,True,1,True,False,0,1,5,5,4,5,5,5,5,4,999.0,12.03125,True,False,False,False,1,12.484375,12.484375,0.0,0,1,True,327.40625,ct,bomb_defused,True,8,5,1,1,0,0,1,2,0,True,False,1,1,1,0.0,2391823-de_nuke-r21-p00,T,ak47,64.25,55667782,174720,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391823/map_name=de_nuke/round=21/player=00/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2391823/map_name=de_nuke/round=21/player=00/ticks.parquet,False,False,False,False,False,False,False,0.4435997746380561,,3.3615986478283366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.19430934,3.743991,4.1108737,2.5673504,55.667782,174.72,-7.016417853331294,-2.3033517171426894,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2391823/map_name=de_nuke/round=21/player=00/video.mp4
2393241-de_dust2-r08-k000,2393241,de_dust2,4,8,0,49912,16.203125,ct,1,4,t,8,awp,3,sniper,10,True,39.773766,237,head,False,True,1,True,False,0,1,5,5,5,4,5,5,5,4,999.0,55.5,True,False,False,False,1,16.203125,16.203125,0.0,1,1,True,95.671875,ct,t_killed,False,6,2,2,1,0,0,1,2,0,True,False,1,1,1,0.0,2393241-de_dust2-r08-p04,CT,awp,76.21875,39254681,165714,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393241/map_name=de_dust2/round=08/player=04/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393241/map_name=de_dust2/round=08/player=04/ticks.parquet,False,False,False,False,False,False,False,0.44270097184282936,,3.3562058310569762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.21258713,3.7080388,4.1108737,4.0342407,39.254681,165.714,-8.668010931924385,-3.2871905688803196,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393241/map_name=de_dust2/round=08/player=04/video.mp4
2392288-de_dust2-r14-k001,2392288,de_dust2,4,14,1,127185,44.125,t,2,0,ct,8,ssg08,45,sniper,10,True,19.630083,290,head,True,True,0,False,False,0,1,5,4,4,4,4,5,4,4,0.53125,4.3125,False,True,False,False,1,44.125,44.125,0.0,0,1,True,120.234375,t,bomb_exploded,True,7,4,0,1,0,1,0,3,0,False,False,1,1,1,0.0,2392288-de_dust2-r14-p00,T,ssg08,93.34375,74426263,264715,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392288/map_name=de_dust2/round=14/player=00/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392288/map_name=de_dust2/round=14/player=00/ticks.parquet,False,False,False,False,False,False,False,0.5256687588604759,,3.3540125531628555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.4727151,3.0267503,0.4260844,1.6700625,74.426263,264.715,-5.876337318634733,-2.148396751389982,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392288/map_name=de_dust2/round=14/player=00/video.mp4
2393170-de_ancient-r21-k001,2393170,de_ancient,1,21,1,133693,28.515625,ct,1,9,t,1,m4a1_silencer,28,rifle,7,True,39.118023,45,head,False,True,2,True,False,0,1,5,4,5,3,5,4,5,3,1.546875,999.0,False,False,False,False,1,28.515625,28.515625,0.0,0,1,True,135.0,ct,time_ran_out,False,2,1,0,1,0,0,1,0,0,False,False,1,1,1,0.0,2393170-de_ancient-r21-p09,CT,m4a1_silencer,115.53125,87907369,271285,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393170/map_name=de_ancient/round=21/player=09/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393170/map_name=de_ancient/round=21/player=09/ticks.parquet,False,False,False,False,False,False,False,0.4422956420671147,,3.3537738524026888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.24682175,3.6918256,0.93486714,4.1108737,87.907369,271.285,-7.894831173895469,-2.550254731142591,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393170/map_name=de_ancient/round=21/player=09/video.mp4
2392971-de_dust2-r04-k003,2392971,de_dust2,4,4,3,33281,77.59375,ct,1,4,t,6,ssg08,45,sniper,10,True,38.85202,225,head,False,True,1,True,False,0,1,4,3,4,2,4,3,4,2,2.15625,2.09375,False,True,False,False,1,77.59375,77.59375,0.0,1,1,True,109.40625,t,ct_killed,False,8,4,1,1,0,0,1,3,0,False,False,1,1,1,0.0,2392971-de_dust2-r04-p04,CT,ssg08,79.84375,48468883,209253,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392971/map_name=de_dust2/round=04/player=04/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2392971/map_name=de_dust2/round=04/player=04/ticks.parquet,False,False,False,False,False,False,False,0.44212932751639067,,3.3527759650983446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.97181994,3.685173,1.1493846,1.1293839,48.468883,209.253,-5.182800848391688,-2.1135941524379054,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2392971/map_name=de_dust2/round=04/player=04/video.mp4
2393242-de_dust2-r08-k001,2393242,de_dust2,4,8,1,62146,95.75,ct,1,2,t,6,awp,3,sniper,10,True,37.201828,318,head,False,True,1,True,False,0,1,4,5,4,4,4,5,4,4,12.828125,15.265625,False,False,False,False,2,95.75,111.015625,15.265625,0,1,True,177.875,t,ct_killed,True,9,4,2,1,0,0,1,3,1,True,True,1,1,1,0.0,2393242-de_dust2-r08-p02,CT,awp,120.78125,72997177,310711,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393242/map_name=de_dust2/round=08/player=02/video.mp4,hf://datasets/blanchon/opencs2_dataset@main/rounds/match_id=2393242/map_name=de_dust2/round=08/player=02/ticks.parquet,False,False,False,True,False,False,False,0.44107208419868554,,3.3464325051921135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,other,other,0.7927555,3.6428833,2.6267045,2.789054,72.997177,310.711,-4.20953616707657,-1.5128547855290715,https://huggingface.co/datasets/blanchon/opencs2_dataset/resolve/main/rounds/match_id=2393242/map_name=de_dust2/round=08/player=02/video.mp4
